"","year","plant_name","operator_name","county_fips","county_name","latitude","longitude","fuel_type","capacity_factor","nameplate_capacity","annual_net_generation","coastal"
"1439",2012,"Mountain Creek","Exelon Power","113","Dallas","32.7231","-96.9358","gas",0.113463246885043,852.2,847034,FALSE
"1440",2012,"Nacogdoches Power","Southern Power Co","347","Nacogdoches","31.8321","-94.9006","other",0.0731715132580309,114,73072,FALSE
"1441",2012,"Newgulf Cogen","GDF Suez North America","481","Wharton","29.2639","-95.8997","gas",0.00293398039980104,101.9,2619,FALSE
"1443",2012,"North Lake","Luminant Generation Company LLC","113","Dallas","32.950556","-96.975","gas",0,708.5,0,FALSE
"1444",2012,"North Main","Luminant Generation Company LLC","439","Tarrant","32.760556","-97.336389","gas",0,81.2,0,FALSE
"1447",2012,"Nueces Bay","Topaz Power Group  LLC","355","Nueces","27.8194","-97.4192","gas",0.390596996631935,730.2,2498474,FALSE
"1448",2012,"NWP Indian Mesa Wind Farm","NWP Indian Mesa Wind Farm LP","371","Pecos","30.8125","-102.8125","wind",0.340534108205341,82.5,246104,FALSE
"1449",2012,"O W Sommers","CPS Energy","029","Bexar","29.3081","-98.3242","gas",0.0844729664496181,892,660065.002,FALSE
"1450",2012,"Oak Grove","Oak Grove Management Co LLC","395","Robertson","31.1803","-96.4866","coal",0.709194317047167,1795.4,11153998.297,FALSE
"1451",2012,"OCI Alamo Solar I","OCI Solar Power","029","Bexar","29.271667","-98.444722","solar",0,40.7,0,FALSE
"1452",2012,"Ocotillo Windpower","Duke Energy DEGS Ocotillo","227","Howard","32.1217","-101.3853","wind",0.318079629111919,58.8,163839,FALSE
"1453",2012,"Odessa Ector Generating Station","Odessa-Ector Power Partners LP","135","Ector","31.8403","-102.3264","gas",0.358260246620393,1135.2,3562666,FALSE
"1454",2012,"Oklaunion","Public Service Co of Oklahoma","487","Wilbarger","34.0825","-99.1753","coal",0.494430812246322,720,3118474.019,FALSE
"1455",2012,"Optim Energy Altura Cogen LLC","Optim Energy LLC","201","Harris","29.8161","-95.1077","gas",0.495628009966768,643.6,2794319,FALSE
"1456",2012,"Oyster Creek Unit VIII","Dow Chemical Company-Oyster Creek VIII","039","Brazoria","28.9801","-95.3421","gas",0.527861768285246,497.9,2302324,FALSE
"1457",2012,"P H Robinson","NRG Texas Power LLC","167","Galveston","29.486667","-94.979444","gas",0,2314.5,0,FALSE
"1458",2012,"Panda Sherman Power Station","PPG - O&M Panda Sherman Power LLC","181","Grayson","33.582573","-96.617893","gas",0,803.2,0,FALSE
"1459",2012,"Panda Temple Power Station","PPG - O&M Panda Temple Power LLC","027","Bell","31.055833","-97.317222","gas",0,1606.4,0,FALSE
"1460",2012,"Paris Energy Center","Paris Generation LP","277","Lamar","33.6968","-95.5577","gas",0.184252511415525,250,403513,FALSE
"1461",2012,"Parkdale","Luminant Generation Company LLC","113","Dallas","32.776667","-96.723333","gas",0,340.6,0,FALSE
"1462",2012,"Pasadena","Air Products LLC","201","Harris","29.7172","-95.1908","gas",0.00382859149982438,6.5,218,FALSE
"1463",2012,"Pasadena Cogeneration","Pasadena Cogeneration LP","201","Harris","29.7248","-95.1765","gas",0.649395327338432,815,4636293,FALSE
"1464",2012,"Pattern Gulf Wind","Pattern Operators LP","261","Kenedy","27.0011","-97.5994","wind",0.333339379691974,283.2,826959,TRUE
"1465",2012,"Pearsall","South Texas Electric Coop Inc","163","Frio","28.9275","-99.0919","gas",0.0734897891625885,267.6,172273,FALSE
"1466",2012,"Penascal II Wind Project LLC","Iberdrola Renewables Inc","261","Kenedy","27.2231","-97.7892","wind",0.332074217951339,201,584703,TRUE
"1467",2012,"Penascal III","Iberdrola Renewables Inc","261","Kenedy","27.223056","-97.789167","wind",0,201.6,0,TRUE
"1468",2012,"Penascal Wind Power LLC","Iberdrola Renewables Inc","261","Kenedy","27.2231","-97.7892","wind",0.360542599840545,201.6,636724,TRUE
"1469",2012,"Permian Basin","Luminant Generation Company LLC","475","Ward","31.5839","-102.9633","gas",0.0564086512495704,1097.4,542269,FALSE
"1470",2012,"Pflugerville Solar Farm","RRE Austin Solar LLC","453","Travis","30.4214","-97.4614","solar",0,60,0,FALSE
"1471",2012,"Point Comfort Operations","Alcoa World Alumina LLC","057","Calhoun","28.6527","-96.56","gas",0.480849796293482,63.1,265792.61,FALSE
"1472",2012,"Post Oak Wind LLC","Lone Star Wind Farm LLC","417","Shackelford","32.5144","-99.6564","wind",0.36328595890411,200,636477,FALSE
"1473",2012,"Post Wind Farm LP","FPL Energy Red Canyon LLC","033","Borden","33.1667","-101.5","wind",0.40808327897369,84,300284,FALSE
"1474",2012,"Power Station 3","South Houston Green Power LP","167","Galveston","29.379444","-94.916666","gas",0,117.9,0,FALSE
"1475",2012,"Power Station 4","South Houston Green Power LP","167","Galveston","29.3782","-94.922","gas",0.306329135096258,191.1,512806,FALSE
"1476",2012,"PPG Industries Works 4","PPG Industries Inc Works 4","485","Wichita","33.9133","-98.4931","oil",0.0024923896499239,6,131,FALSE
"1477",2012,"PRSI FCC Generator","Pasadena Refining System Inc","201","Harris","29.7233","-95.2103","other",0.0659907218498008,4.7,2716.97,FALSE
"1478",2012,"Pyron Wind Farm LLC","E ON Climate Renewables N America LLC","151","Fisher","32.5886","-100.6728","wind",0.328706607250921,249,716988,FALSE
"1479",2012,"Quail Run Energy Center","CER Quail Run Energy Partners LP","135","Ector","31.8414","-102.315","gas",0.0838889685784185,573,421079,FALSE
"1480",2012,"R W Miller","Brazos Electric Power Coop Inc","363","Palo Pinto","32.6581","-98.3103","gas",0.0562545578885893,603.6,297448,FALSE
"1481",2012,"Ray Olinger","Garland City of","085","Collin","33.0681","-96.4525","gas",0.0271866722609946,427.7,101859,FALSE
"1483",2012,"Rice University","Rice University","201","Harris","29.721","-95.3954","gas",0.374350142280458,6.9,22627.22,FALSE
"1484",2012,"Rio Grande Valley Sugar Growers","Rio Grande Valley Sugar Growers Inc","215","Hidalgo","26.2697","-97.867","other",0.0287221947149328,24.9,6265,FALSE
"1485",2012,"Rio Nogales Power Project","CPS Energy","187","Guadalupe","29.5931","-97.9732","gas",0.350235097287421,898.2,2755731,FALSE
"1486",2012,"River Crest","Luminant Generation Company LLC","387","Red River","33.393056","-95.146667","gas",0,112.5,0,FALSE
"1487",2012,"Robert D Willis","USCE-Fort Worth District","241","Jasper","30.7975","-94.1756","hydro",0.439069634703196,8,30770,FALSE
"1488",2012,"Robert Mueller Energy Center","Austin Energy","453","Travis","30.305","-97.7077","gas",0.544052698555281,6.1,29072,FALSE
"1489",2012,"Roscoe Wind Farm LLC","E ON Climate Renewables N America LLC","353","Nolan","32.4694","-100.6664","wind",0.325938913285705,209,596742,FALSE
"1490",2012,"Sam Bertron","NRG Texas Power LLC","201","Harris","29.7268","-95.0598","gas",0.0194691272712491,842.5,143688,FALSE
"1491",2012,"Sam Rayburn","South Texas Electric Coop Inc","469","Victoria","28.8947","-97.135","gas",0.110876495614385,240.2,233301,FALSE
"1492",2012,"San Jacinto Steam Electric Station","NRG Texas Power LLC","201","Harris","29.6948","-95.0406","gas",0.58695083817393,176.4,906994,FALSE
"1493",2012,"San Miguel","San Miguel Electric Coop Inc","013","Atascosa","28.7044","-98.4775","coal",0.807869756932843,410,2901545.019,FALSE
"1494",2012,"Sand Bluff Wind Farm","E ON Climate Renewables N America LLC","173","Glasscock","32.0244","-101.2792","wind",0.368587011669203,90,290594,FALSE
"1495",2012,"Sand Hill","Austin Energy","453","Travis","30.2098","-97.6129","gas",0.261534204611321,696.4,1595480,FALSE
"1496",2012,"Sandow No 4","Luminant Generation Company LLC","331","Milam","30.5659","-97.064","coal",0.841998380642238,590.6,4356209.974,FALSE
"1497",2012,"Sandow No 5","Sandow Power Co LLC","331","Milam","30.5681","-97.0614","coal",0.75460521490179,661.5,4372741.023,FALSE
"1498",2012,"Sandy Creek Energy Station","Sandy Creek Energy Associates  L P","309","McLennan","31.4744","-96.9571","coal",0.0124227636251969,957.6,104209.2968,FALSE
"1499",2012,"Scurry County Wind II","Invenergy Services LLC","415","Scurry","30.6672","-97.9178","wind",0.390504185692542,120,410498,FALSE
"1500",2012,"Scurry County Wind LP","Invenergy Services LLC","415","Scurry","32.7204","-100.9952","wind",0.381290785353138,130.5,435884,FALSE
"1501",2012,"Seadrift Coke LP","Seadrift Coke L P","057","Calhoun","28.5139","-96.7942","other",0.581321046623408,7.6,38702.03,FALSE
"1502",2012,"Senate Wind LLC","Senate Wind Energy LLC","237","Jack","33.2004","-98.419","wind",0.0297252663622527,150,39059,FALSE
"1503",2012,"Shell Deer Park","Shell Oil Co-Deer Park","201","Harris","29.7232","-95.1289","gas",0.595194154526346,252,1313903,FALSE
"1504",2012,"Sherbino I Wind Farm","AE Power Services LLC","371","Pecos","30.6603","-102.705","wind",0.36443302891933,150,478865,FALSE
"1505",2012,"Sherbino II","AE Power Services LLC","371","Pecos","30.8947","-102.8844","wind",0.333705479452055,150,438489,FALSE
"1507",2012,"Silas Ray","Brownsville Public Utilities Board","061","Cameron","25.9131","-97.5214","gas",0.0496795597911726,181.4,78944,FALSE
"1508",2012,"Silver Star I Wind Power Project","AE Power Services LLC","143","Erath","32.3297","-98.4678","wind",0.354166666666667,60,186150,FALSE
"1509",2012,"Sim Gideon","Lower Colorado River Authority","021","Bastrop","30.1456","-97.2708","gas",0.0546782215362188,639,306069,FALSE
"1510",2012,"Skyline Gas Recovery","WM Renewable Energy LLC","113","Dallas","32.5397","-96.6653","gas",0.62150399543379,6.4,34844,FALSE
"1511",2012,"Small Hydro of Texas","Small Hydro of Texas Inc","123","DeWitt","29.129714","-97.311236","hydro",0,1.5,0,FALSE
"1512",2012,"Snyder Wind Farm","Snyder Wind Farm LLC","415","Scurry","32.72","-100.7339","wind",0.324117561788795,63,178874,FALSE
"1513",2012,"South Texas Project","STP Nuclear Operating Co","321","Matagorda","28.795","-96.0481","nuclear",0.781549728127928,2708.6,18544093,FALSE
"1514",2012,"South Trent Wind Farm","NRG Energy Inc","353","Nolan","32.4081","-100.1286","wind",0.395556969336004,101.2,350666,FALSE
"1515",2012,"Southwest Texas State University","Texas State University - San Marcos","209","Hays","29.8894","-97.9339","gas",0,6,0,FALSE
"1516",2012,"Spencer","Garland City of","121","Denton","33.1975","-97.1061","gas",0.024725215225513,126.5,27399,FALSE
"1517",2012,"Stanton Wind Energy LLC","Invenergy Services LLC","317","Martin","32.2353","-101.8367","wind",0.372251712328767,120,391311,FALSE
"1518",2012,"State Farm Insur Support Center Central","State Farm Mutual Auto Ins Co","113","Dallas","32.9192","-96.9894","oil",0.00168061897513952,10.8,159,FALSE
"1519",2012,"SunE CPS1 LLC","SunE CPS1 LLC","029","Bexar","29.245","-98.4183","solar",0.113538812785388,10,9946,FALSE
"1520",2012,"SunE CPS2 LLC","SunE CPS2 LLC","029","Bexar","29.245","-98.4183","solar",0.113504566210046,10,9943,FALSE
"1521",2012,"SunE CPS3 LLC","SunE CPS3 LLC","029","Bexar","22.2251","-98.6722","solar",0.0923903678814508,10.6,8579,FALSE
"1522",2012,"Sweeny Cogen Facility","Sweeny Cogeneration LP","039","Brazoria","29.0728","-95.745","gas",0.645276918287192,572,3233301.96,FALSE
"1523",2012,"Sweeny IGCC Plant","Phillips 66 Sweeny IGCC","039","Brazoria","29.058889","-95.755278","other",0,680,0,FALSE
"1524",2012,"Sweetwater Wind  1 LLC","Infigen Asset Management LLC","353","Nolan","32.3606","-100.3389","wind",0.405144596651446,37.5,133090,FALSE
"1525",2012,"Sweetwater Wind 2 LLC","Infigen Asset Management LLC","353","Nolan","32.3472","-100.3703","wind",0.375669336527185,91.5,301114,FALSE
"1526",2012,"Sweetwater Wind 3 LLC","Infigen Asset Management LLC","353","Nolan","32.2908","-100.4219","wind",0.369529849484187,135,437006,FALSE
"1527",2012,"Sweetwater Wind 4 LLC","Infigen Asset Management LLC","353","Nolan","32.3122","-100.5303","wind",0.338539475927926,241,714711,FALSE
"1528",2012,"Sweetwater Wind 5","Infigen Asset Management LLC","353","Nolan","32.2369","-100.4833","wind",0.338217192773476,80.5,238504,FALSE
"1529",2012,"T H Wharton","NRG Texas Power LLC","201","Harris","29.9417","-95.5306","gas",0.0537024738922262,1173.7,552148,FALSE
"1530",2012,"TECO CHP-1","Texas Medical Center Central","201","Harris","29.7035","-95.3983","gas",0.116010273972603,48,48780,FALSE
"1531",2012,"Tenaska Frontier Generation Station","Tenaska Frontier Partners Ltd","185","Grimes","30.5924","-95.9178","gas",0.602878335308607,939.7,4962757,FALSE
"1532",2012,"Tenaska Gateway Generating Station","Tenaska Gateway Partners Ltd","401","Rusk","32.0178","-94.6197","gas",0.501537985657941,939.6,4128107,FALSE
"1533",2012,"Tessman Road","Energy Developments Inc","029","Bexar","29.4289","-98.3433","gas",0.672890845836051,8.4,49514,FALSE
"1535",2012,"Texas City Power Plant","Texas City Cogeneration LLC","167","Galveston","29.3787","-94.9438","gas",0.31133713876205,450,1227291.001,FALSE
"1536",2012,"Texas Gulf Wind 2","Pattern Operators LP","261","Kenedy","27.001111","-97.599444","wind",0,187.2,0,TRUE
"1537",2012,"Texas Petrochemicals","TPC Group LLC","201","Harris","29.6981","-95.2547","gas",0.692876722113503,35,212436.003,FALSE
"1538",2012,"Thomas C Ferguson","Lower Colorado River Authority","299","Llano","30.558","-98.3705","gas",0.0658430083747978,446,257246,FALSE
"1539",2012,"Ticona Polymers Inc","Ticona Polymers Inc","355","Nueces","27.5697","-97.8228","gas",0.604640591747763,44.2,234112,FALSE
"1541",2012,"Trent Wind Farm LP","Trent Wind Farm LP","353","Nolan","32.4301","-100.2357","wind",0.33558295281583,150,440956,FALSE
"1542",2012,"Trinity Hills","AE Power Services LLC","503","Young","33.3836","-98.7119","wind",0.268794520547945,225,529794,FALSE
"1543",2012,"Trinity Oaks Energy","Trinity Oaks Energy LLC","113","Dallas","32.6903","-96.6303","gas",0.62746147260274,3.2,17589,FALSE
"1544",2012,"Turkey Track Wind  Energy LLC","Invenergy Services LLC","353","Nolan","32.1981","-100.2686","wind",0.33676068479681,169.5,500029,FALSE
"1545",2012,"Twin Oaks Power One","Optim Energy LLC","395","Robertson","31.0919","-96.695","coal",0.494847977372939,349.2,1513736.004,FALSE
"1546",2012,"TXU Sweetwater Generating Plant","Luminant Generation Company LLC","353","Nolan","32.492831","-100.364973","gas",0,344,0,FALSE
"1547",2012,"Union Carbide Seadrift Cogen","Union Carbide Corp-Seadrift","057","Calhoun","28.5105","-96.7706","gas",0.434823882909328,168,639921.612,FALSE
"1548",2012,"University of Texas at Dallas","The University of Texas at Dallas","085","Collin","32.9883","-96.7489","oil",3.19634703196347e-05,3.5,0.98,FALSE
"1549",2012,"University of Texas at San Antonio","Wim-Sam Inc","029","Bexar","29.5889","-98.6139","gas",0.00644910018802041,3.4,192.08,FALSE
"1550",2012,"UTSA TEP II","Wim-Sam Inc","029","Bexar","29.5817","-98.6186","oil",0,3,0,FALSE
"1551",2012,"V H Braunig","CPS Energy","029","Bexar","29.2567","-98.3825","gas",0.0761415517089182,1138,759045.992,FALSE
"1552",2012,"Valero Refinery Corpus Christi East","Valero Refining Co","355","Nueces","27.8114","-97.4442","gas",0,40,0,FALSE
"1553",2012,"Valero Refinery Corpus Christi West","Valero Refining Co","355","Nueces","27.8175","-97.4814","other",0.318524493889725,69.2,193087,FALSE
"1555",2012,"Victoria","ReNu Power Holdings LLC","469","Victoria","28.7883","-97.01","gas",0.212348454285199,376.9,701099,FALSE
"1556",2012,"Victoria Texas Plant","Invista","469","Victoria","28.6751","-96.956","gas",0.579728078624429,102.4,520030,FALSE
"1557",2012,"Village Creek Wastewater Treatment Plant","Ft Worth City of","439","Tarrant","32.7751","-97.1421","gas",0.322470172337605,12.4,35028,FALSE
"1558",2012,"W A Parish","NRG Texas Power LLC","157","Fort Bend","29.4828","-95.6311","coal",0.409397420098159,4008.4,14375410.7,FALSE
"1559",2012,"W B Tuttle","City of San Antonio - (TX)","029","Bexar","29.53","-98.4181","gas",0,493.9,0,FALSE
"1560",2012,"W.A. Parish Carbon Capture Plant","Petra Nova Parish Holdings LLC","157","Fort Bend","29.475278","-95.634167","gas",0,102.7,0,FALSE
"1562",2012,"Webberville Solar Project","FRV AE Solar LLC","453","Travis","30.2385","-97.5088","solar",0.243455098934551,30,63980,FALSE
"1563",2012,"Webster","NRG Texas Power LLC","201","Harris","29.525833","-95.108055","gas",0,426.3,0,FALSE
"1564",2012,"West Texas Wind Energy LLC","West Texas Wind Energy Partners LLC","461","Upton","31.1392","-102.2253","wind",0.25538203957382,75,167786,FALSE
"1565",2012,"West Texas Windplant","WindPower Partners 1994 L.P.","109","Culberson","31.7333","-104.75","wind",0.0501940639269406,30,13191,FALSE
"1567",2012,"Westhollow Technology Center","Shell Chemical LP","201","Harris","29.726","-95.6382","gas",0.506911020609651,3.7,16430,FALSE
"1568",2012,"Westside Landfill Gas Recovery","WM Renewable Energy LLC","439","Tarrant","32.7206","-97.5142","gas",0.739393074581431,4.8,31090,FALSE
"1569",2012,"Whirlwind Energy Center","Whirlwind Energy LLC","153","Floyd","34.105","-101.0986","wind",0.324827049067668,59.8,170160,FALSE
"1570",2012,"Whitetail Wind Energy LLC","Whitetail Wind Energy LLC","479","Webb","27.4881","-99.0053","wind",0.0235606511812587,92,18988,FALSE
"1571",2012,"Whitney","USCE-Fort Worth District","035","Bosque","31.8694","-97.3667","hydro",0.0826636225266362,30,21724,FALSE
"1572",2012,"Winchester Power Park","Lower Colorado River Authority","149","Fayette","30.0381","-96.9875","gas",0.0218621457413487,242,46346,FALSE
"1573",2012,"Wise County Power LLC","Wise County Power Company  LLC","497","Wise","33.0583","-97.9103","gas",0.628779380439972,746,4109048.1,FALSE
"1574",2012,"Wolf Hollow I LP","Exelon Power","221","Hood","32.3342","-97.7317","gas",0.357795636156081,809.6,2537521,FALSE
"1575",2012,"Wolf Ridge Wind","NextEra Wolf Ridge LLC","097","Cooke","33.6881","-97.3733","wind",0.427673262303399,112.5,421472,FALSE
"1576",2012,"Woodward Mountain I","Pecos Wind I LP","371","Pecos","31.2928","-102.1956","wind",0.230461354271077,82,165545,FALSE
"1577",2012,"Woodward Mountain II","Pecos Wind II LP","371","Pecos","31.2928","-102.1956","wind",0.245534773445732,78,167769,FALSE
"1578",2012,"Yates Gas Plant","Kinder Morgan Yates Operation","371","Pecos","30.8847","-101.9208","gas",0.533329256360078,5.6,26163,FALSE
"1579",2014,"SPS5 Hopi","Southwestern Public Service Co","015","Eddy","32.345556","-104.234722","solar",0.249,10.1,22033,FALSE
"1580",2014,"Abbott TP 3","Guadalupe Valley Elec Coop Inc","187","Guadalupe","29.593951","-98.040734","hydro",0.113,2.8,2767,FALSE
"1581",2014,"Ameresco Dallas LLC","Oncor Electric Delivery Company LLC","113","Dallas","32.648611","-96.644444","other",0.736,4.2,27081.999,FALSE
"1582",2014,"Amistad Dam & Power","AEP Texas Central Company","465","Val Verde","29.449827","-101.06011","hydro",0.129,66,74642,FALSE
"1583",2014,"Anacacho Wind Farm, LLC","Lower Colorado River Authority","271","Kinney","29.234722","-100.209167","wind",0.406,99.8,355227,FALSE
"1585",2014,"Arthur Von Rosenberg","City of San Antonio - (TX)","029","Bexar","29.257046","-98.384045","gas",0.453,550,2183187,FALSE
"1586",2014,"Ascend Performance Materials Texas Inc.","CenterPoint Energy","039","Brazoria","29.2558","-95.2103","gas",0.479,55.3,231976.47,FALSE
"1587",2014,"Aspen Biomass Power Plant","Oncor","005","Angelina","31.365833","-94.743611","other",0.1,44,38478,FALSE
"1588",2014,"Atascosita","CenterPoint Energy","201","Harris","29.9522","-95.2422","other",0.797,10.2,71196,FALSE
"1589",2014,"Austin","Lower Colorado River Authority","453","Travis","30.293424","-97.784408","hydro",0.02,18,3155,FALSE
"1590",2014,"Austin Gas Recovery","Austin Energy","453","Travis","30.3344","-97.6217","other",0.612,6.4,34293,FALSE
"1593",2014,"Barney M. Davis","AEP Texas Central Company","355","Nueces","27.6064","-97.3117","gas",0.189,1082.2,1793002,FALSE
"1594",2014,"Barton Chapel Wind Farm","Oncor","237","Jack","33.06797","-98.337652","wind",0.271,120,285090,FALSE
"1595",2014,"BASF Freeport Works","CenterPoint Energy","039","Brazoria","29.002","-95.394","gas",0.619,92.7,502305,FALSE
"1596",2014,"Bastrop Clean Energy Center","Lower Colorado River Authority","021","Bastrop","30.1458","-97.55","gas",0.567,618.7,3071963,FALSE
"1597",2014,"Bayou Cogeneration Plant","CenterPoint Energy","201","Harris","29.6225","-95.0458","gas",0.516,379.6,1716907.999,FALSE
"1598",2014,"Baytown","CenterPoint Energy","071","Chambers","29.6744","-94.9139","other",0.425,5.3,19726,FALSE
"1599",2014,"Baytown Energy Center","CenterPoint Energy","071","Chambers","29.7731","-94.9019","gas",0.432,914.6,3461077.001,FALSE
"1600",2014,"BayWa r.e Mozart LLC","American Electric Power Inc","263","Kent","32.969722","-100.524167","wind",0.356,30,93530,FALSE
"1602",2014,"Benedum Plant","Oncor","461","Upton","31.3403","-101.7653","gas",0.251,2,4406,FALSE
"1603",2014,"Big Brown","Oncor","161","Freestone","31.8206","-96.0544","coal",0.417,1986.8,7258480,FALSE
"1605",2014,"Big Spring Wind Power Facility","Oncor","227","Howard","32.2075","-101.388333","wind",0.286,34.3,85997,FALSE
"1606",2014,"Blue Summit Wind LLC","AEP Texas North Company","487","Wilbarger","34.29","-99.364722","wind",0.412,135.4,488467,FALSE
"1607",2014,"Blue Wing Solar Energy Generation","City of San Antonio - (TX)","029","Bexar","29.304177","-98.400339","solar",0.19,13.9,23141,FALSE
"1608",2014,"Bluebonnet","CenterPoint Energy","201","Harris","29.8108","-95.2539","other",0.121,4,4227,FALSE
"1609",2014,"Bobcat Bluff Wind Project LLC","Oncor Electric Delivery Company LLC","009","Archer","33.493056","-98.581944","wind",0.359,150,471302,FALSE
"1610",2014,"Bosque County Power Plant","Brazos Electric Power Coop Inc","035","Bosque","31.8594","-97.3586","gas",0.53,807,3743590.999,FALSE
"1611",2014,"BP Chemicals Green Lake Plant","AEP Texas Central Company","057","Calhoun","28.5707","-96.8333","other",0.045,38.8,15404,FALSE
"1612",2014,"Brazos Valley Energy, LP","CenterPoint Energy","157","Fort Bend","29.4731","-95.6244","gas",0.257,1075.6,2417799,FALSE
"1613",2014,"Brazos Wind Farm","Oncor","415","Scurry","32.94793","-101.147784","wind",0.356,160,498645,FALSE
"1614",2014,"Bridgeport Gas Processing Plant","Wise Electric Coop Inc","497","Wise","33.1964","-97.9208","gas",0.812,11.6,82546.997,FALSE
"1616",2014,"Bryan (TX)","City of Bryan - (TX)","041","Brazos","30.64741","-96.372316","gas",0,138,121,FALSE
"1617",2014,"Bryan Solar, LLC","AEP Texas North Company","377","Presidio","29.6","-104.3","solar",0.299,10,26169,FALSE
"1618",2014,"Buchanan Dam (TX)","Lower Colorado River Authority","299","Llano","30.7507","-98.4176","hydro",0.015,54.9,7248.999,FALSE
"1619",2014,"Buffalo Gap 2 Wind Farm","AEP Texas Central Company","353","Nolan","32.318221","-100.176986","wind",0.346,232.5,705214,FALSE
"1620",2014,"Buffalo Gap 3 Wind Farm","AEP Texas Central Company","353","Nolan","32.2878","-100.1","wind",0.344,170.2,512171,FALSE
"1621",2014,"Buffalo Gap Wind Farm","AEP Texas Central Company","441","Taylor","32.311556","-100.061589","wind",0.365,120.6,385083,FALSE
"1622",2014,"Bull Creek Wind","Oncor","033","Borden","32.929014","-101.578617","wind",0.28,180,441710,FALSE
"1624",2014,"C. R. Wing Cogeneration Plant","Oncor","227","Howard","32.273178","-101.422386","gas",0.109,230,219585,FALSE
"1625",2014,"Callahan Divide Wind Energy Center","Lower Colorado River Authority","441","Taylor","32.303889","-100.021667","wind",0.405,114,404579,FALSE
"1626",2014,"Calpine Hidalgo Energy Center","AEP Texas Central Company","215","Hidalgo","26.34172","-98.175759","gas",0.284,551.3,1370397,FALSE
"1629",2014,"Capricorn Ridge Wind LLC","Lower Colorado River Authority","431","Sterling","31.9261","-100.9281","wind",0.356,662.5,2066583.999,FALSE
"1630",2014,"CCI Signal Hill LLC","Oncor","485","Wichita","33.8625","-98.5894","gas",0.005,80,3687.001,FALSE
"1631",2014,"Cedar Bayou","CenterPoint Energy","071","Chambers","29.75","-94.9256","gas",0.065,2295,1313920,FALSE
"1632",2014,"Cedar Bayou 4","CenterPoint Energy","071","Chambers","29.751645","-94.92312","gas",0.223,535.5,1048105,FALSE
"1633",2014,"Cedro Hill Wind LLC","Electric Transmission Texas LLC","479","Webb","27.576111","-98.905278","wind",0.396,150,519889,FALSE
"1634",2014,"Central Utility Plant","Austin Energy","453","Travis","30.397351","-97.842586","gas",0.167,14.3,20880,FALSE
"1635",2014,"Central Utility Plant - Texas A&M","City of Bryan - (TX)","041","Brazos","30.617778","-96.343333","gas",0.5,50.1,219347.07,FALSE
"1636",2014,"CFB Power Plant","AEP Texas Central Company","057","Calhoun","28.650278","-96.539722","gas",0.283,310,767414,FALSE
"1637",2014,"Champion Wind Farm LLC","Oncor","353","Nolan","32.3983","-100.6481","wind",0.367,126.5,406486,FALSE
"1639",2014,"Channel Energy Center","CenterPoint Energy","201","Harris","29.7189","-95.2319","other",0.377,923.8,3047438.99,FALSE
"1640",2014,"Channelview Cogeneration Facility","CenterPoint Energy","201","Harris","29.836952","-95.121744","gas",0.747,918.3,6008305,FALSE
"1642",2014,"Chocolate Bayou Works","CenterPoint Energy","039","BRAZORIA","29.2293","-95.1952","gas",0.673,41,241777,FALSE
"1643",2014,"Clear Lake Cogeneration","CenterPoint Energy","201","Harris","29.6255","-95.067","gas",0.104,453.2,411664.999,FALSE
"1645",2014,"Coastal Plains","Texas-New Mexico Power Co","167","Galveston","29.425","-95.1872","other",0.585,6.8,34834,FALSE
"1647",2014,"Coleto Creek","Oncor","175","Goliad","28.7128","-97.214167","coal",0.949,622.4,5172880,FALSE
"1648",2014,"Colorado Bend Energy Center","CenterPoint Energy","481","Wharton","29.2878","-96.0683","gas",0.313,580.1,1592158,FALSE
"1649",2014,"Comanche Peak","Oncor","425","Somervell","32.298365","-97.785515","nuclear",0.875,2430,18635776,FALSE
"1650",2014,"Corpus Christi","AEP Texas Central Company","355","Nueces","27.811083","-97.595813","gas",0.267,41,96029,FALSE
"1651",2014,"Corpus Christi Energy Center","AEP Texas Central Company","355","Nueces","27.8139","-97.4283","gas",0.386,593.3,2008063,FALSE
"1652",2014,"Corpus Refinery","AEP Texas Central Company","355","Nueces","27.8322","-97.5281","gas",0.626,47,257853,FALSE
"1653",2014,"Covel Gardens Gas Recovery","City of San Antonio - (TX)","029","BEXAR","29.3467","-98.6536","other",0.754,9.6,63421.998,FALSE
"1655",2014,"Decker Creek","Austin Energy","453","Travis","30.3033","-97.6128","gas",0.045,932.3,367867,FALSE
"1656",2014,"Decordova","Oncor","221","Hood","32.403056","-97.700556","gas",0.002,1627.8,30532,FALSE
"1657",2014,"Deer Park Energy Center","CenterPoint Energy","201","Harris","29.713414","-95.134508","gas",0.6,1176,6184816,FALSE
"1660",2014,"Denison","Southwestern Power Administration","181","Grayson","33.8181","-96.5692","hydro",0.018,70,10751,FALSE
"1661",2014,"Denton Power LLC","City of Denton - (TX)","121","Denton","33.191854","-97.0761","other",0.939,1.6,13155,FALSE
"1662",2014,"Desert Sky","AEP Texas North Company","371","Pecos","30.9178","-102.0867","wind",0.358,160.5,503589,FALSE
"1663",2014,"DFW Gas Recovery","Public Service Co of NM","121","Denton","33.019646","-96.961986","other",0.749,12.4,81321,FALSE
"1665",2014,"Dow Chemical Texas Operation","CenterPoint Energy","039","Brazoria","28.991289","-95.407481","gas",0.216,1378.6,2608375.959,FALSE
